date,state,yes,no,missing,total,pct_yes,pct_reporting,roll_avg,roll_reporting
2021-02-18,ID,4,40,8,52,0.09090909090909091,0.8461538461538461,0.0943213649096002,0.8617216117216119
2021-02-17,ID,4,47,1,52,0.0784313725490196,0.9807692307692307,0.09756811815635345,0.8617216117216117
2021-02-16,ID,3,37,8,48,0.075,0.8333333333333334,0.10036923860453273,0.8617216117216117
2021-02-15,ID,3,37,8,48,0.075,0.8333333333333334,0.10036923860453273,0.8617216117216117
2021-02-14,ID,5,39,8,52,0.11363636363636363,0.8461538461538461,0.10036923860453273,0.8617216117216119
2021-02-13,ID,5,39,8,52,0.11363636363636363,0.8461538461538461,0.09712248535777948,0.8617216117216117
2021-02-12,ID,5,39,8,52,0.11363636363636363,0.8461538461538461,0.09712248535777947,0.8617216117216117
2021-02-11,ID,5,39,8,52,0.11363636363636363,0.8461538461538461,0.09712248535777947,0.8617216117216117
2021-02-10,ID,5,46,1,52,0.09803921568627451,0.9807692307692307,0.09712248535777948,0.8617216117216117
2021-02-09,ID,3,37,8,48,0.075,0.8333333333333334,0.09712248535777947,0.8617216117216117
2021-02-08,ID,3,37,8,48,0.075,0.8333333333333334,0.09712248535777948,0.8617216117216117
2021-02-07,ID,4,40,8,52,0.09090909090909091,0.8461538461538461,0.09712248535777948,0.8617216117216117
2021-02-06,ID,5,39,8,52,0.11363636363636363,0.8461538461538461,0.10036923860453273,0.8617216117216117
2021-02-05,ID,5,39,8,52,0.11363636363636363,0.8461538461538461,0.10036923860453273,0.8617216117216119
2021-02-04,ID,5,39,8,52,0.11363636363636363,0.8461538461538461,0.10036923860453273,0.8617216117216117
2021-02-03,ID,5,46,1,52,0.09803921568627451,0.9807692307692307,0.10036923860453273,0.8617216117216117
2021-02-02,ID,3,37,8,48,0.075,0.8333333333333334,0.10036923860453273,0.8617216117216117
2021-02-01,ID,3,37,8,48,0.075,0.8333333333333334,0.10036923860453273,0.8617216117216119
2021-01-31,ID,5,39,8,52,0.11363636363636363,0.8461538461538461,0.10036923860453273,0.8617216117216117
2021-01-30,ID,5,39,8,52,0.11363636363636363,0.8461538461538461,0.10036923860453273,0.8617216117216117
2021-01-29,ID,5,39,8,52,0.11363636363636363,0.8461538461538461,0.10036923860453273,0.8617216117216119
2021-01-28,ID,5,39,8,52,0.11363636363636363,0.8461538461538461,0.10036923860453273,0.8617216117216117
2021-01-27,ID,5,46,1,52,0.09803921568627451,0.9807692307692307,0.10036923860453273,0.8617216117216117
2021-01-26,ID,3,37,8,48,0.075,0.8333333333333334,0.10036923860453273,0.8617216117216117
2021-01-25,ID,3,37,8,48,0.075,0.8333333333333334,0.10036923860453273,0.8617216117216119
2021-01-24,ID,5,39,8,52,0.11363636363636363,0.8461538461538461,0.10036923860453273,0.8617216117216117
2021-01-23,ID,5,39,8,52,0.11363636363636363,0.8461538461538461,0.10036923860453273,0.8617216117216117
2021-01-22,ID,5,39,8,52,0.11363636363636363,0.8461538461538461,0.10036923860453273,0.8617216117216117
2021-01-21,ID,5,39,8,52,0.11363636363636363,0.8461538461538461,0.10036923860453272,0.8617216117216117
2021-01-20,ID,5,46,1,52,0.09803921568627451,0.9807692307692307,0.10000848824378236,0.8644688644688646
2021-01-19,ID,3,37,8,48,0.075,0.8333333333333334,0.10000848824378236,0.8644688644688644
2021-01-18,ID,3,37,8,48,0.075,0.8333333333333334,0.10000848824378236,0.8644688644688644
