yes,no,missing,total,pct_yes,pct_reporting,roll_avg,roll_reporting
44,121,3,168,0.26666666666666666,0.9821428571428571,0.2071744040820612,0.7744917506103874
52,92,7,151,0.3611111111111111,0.9536423841059603,0.23019027709793421,0.8000252699001688
48,65,4,117,0.4247787610619469,0.9658119658119658,0.24675531019081737,0.8243810310980352
55,165,5,225,0.25,0.9777777777777777,0.2629890764245836,0.843184449901454
25,76,1,102,0.24752475247524752,0.9901960784313726,0.26538272238258603,0.9551625744846206
14,41,5,60,0.2545454545454545,0.9166666666666666,0.2817463587462224,0.9513440659491309
3,22,14,39,0.12,0.6410256410256411,0.27494667798006117,0.9181804815660344
53,105,4,162,0.33544303797468356,0.9753086419753086,0.28477187388120645,0.9172041651135273
24,90,26,140,0.21052631578947367,0.8142857142857143,0.26325976026382963,0.8972960694249208
46,70,25,141,0.39655172413793105,0.8226950354609929,0.25922732641754165,0.876850793660496
25,83,2,110,0.23148148148148148,0.9818181818181818,0.25658182377203903,0.8774279942376967
11,51,4,66,0.1774193548387097,0.9393939393939394,0.2465667669668193,0.8701705458037777
13,58,60,131,0.18309859154929578,0.5419847328244275,0.23636007225308234,0.8166445552548864
14,35,1,50,0.2857142857142857,0.98,0.2600335416408375,0.8650694636797949
25,73,1,99,0.25510204081632654,0.98989898989899,0.24855625633250075,0.8671537990974636
7,6,17,30,0.5384615384615384,0.43333333333333335,0.2954041452856529,0.8127320303899807
15,70,11,96,0.17647058823529413,0.8854166666666666,0.2639639830138476,0.8216922634193625
26,28,2,56,0.48148148148148145,0.9642857142857143,0.2996782687281333,0.8191876252004385
0,4,57,61,0.0,0.06557377049180328,0.27433264660831763,0.6943561725001334
13,184,11,208,0.06598984771573604,0.9471153846153846,0.25760282606066626,0.7522319798988416
3,106,125,234,0.027522935779816515,0.4658119658119658,0.2207183474985992,0.6787765464434081
42,90,19,151,0.3181818181818182,0.8741721854304636,0.22972974426509804,0.6622441458050473
8,53,4,65,0.13114754098360656,0.9384615384615385,0.17154203033967916,0.7344053179662193
44,179,7,230,0.19730941704035873,0.9695652173913043,0.1745190058832598,0.7464265394983105
2,6,59,67,0.25,0.11940298507462686,0.14145022281447675,0.6257290067538694
8,4,3,15,0.6666666666666666,0.8,0.236688318052572,0.7306470395407547
24,59,5,88,0.2891566265060241,0.9431818181818182,0.26856928645118455,0.7300851014788166
6,56,3,65,0.0967741935483871,0.9538461538461539,0.2784623232752661,0.7998042711979864
53,87,3,143,0.37857142857142856,0.9790209790209791,0.2870894104737819,0.8147826702823456
19,94,480,593,0.168141592920354,0.1905564924114671,0.29237427503617436,0.7079390922751927
3,46,10,59,0.061224489795918366,0.8305084745762712,0.2729335711441115,0.6880738433016165
26,61,20,107,0.2988505747126437,0.8130841121495327,0.2799122246744891,0.7871711471694602
2,0,0,2,1.0,1.0,0.32753127229353673,0.8157425757408888
12,4,1,17,0.75,0.9411764705882353,0.3933660399355333,0.815456097513234
23,79,2,104,0.22549019607843138,0.9807692307692307,0.41175404029696816,0.819302251359388
51,77,22,150,0.3984375,0.8533333333333334,0.4145920505010498,0.80134687340401
31,28,4,63,0.5254237288135594,0.9365079365079365,0.46563235562865063,0.9079113654177914
10,19,2,31,0.3448275862068966,0.9354838709677419,0.5061470836873617,0.9229078506165729
5,17,2,24,0.22727272727272727,0.9166666666666666,0.5059612057786728,0.9363317320311084
41,51,25,117,0.44565217391304346,0.7863247863247863,0.42676865919482176,0.9058067015060779
26,84,2,112,0.23636363636363636,0.9821428571428571,0.344463464389627,0.9116590424424525
1,0,0,1,1.0,1.0,0.4576176369497401,0.9157799215633317
34,84,3,121,0.288135593220339,0.9752066115702479,0.4407441502669314,0.9331903898828908
165,212,38,415,0.4376657824933687,0.908433734939759,0.4306286082986718,0.9291797896588655
27,65,15,107,0.29347826086956524,0.8598130841121495,0.4183668820189545,0.9183696772509238
2,30,8,40,0.0625,0.8,0.3948279209799935,0.9017030105842571
0,13,1,14,0.0,0.9285714285714286,0.33116332470670157,0.9220239594766345
6,9,1,16,0.4,0.9375,0.35453994808332495,0.9156464084562265
45,165,61,271,0.21428571428571427,0.7749077490774908,0.2422950501241412,0.8834903726101536
45,90,36,171,0.3333333333333333,0.7894736842105263,0.24875187014028327,0.8569570972730505
4,18,4,26,0.18181818181818182,0.8461538461538461,0.21220221290097085,0.8480599703036343
6,21,99,126,0.2222222222222222,0.21428571428571427,0.20202277880849331,0.7558417746141436
7,43,3,53,0.14,0.9433962264150944,0.21309420737992185,0.7763269498163
30,149,26,205,0.16759776536312848,0.8731707317073171,0.2370367452889402,0.7684125645499983
47,118,3,168,0.28484848484848485,0.9821428571428571,0.22058652883872373,0.7747901155704063
49,95,7,151,0.3402777777777778,0.9536423841059603,0.2385853950518757,0.8003236348601879
44,70,3,117,0.38596491228070173,0.9743589743589743,0.24610419204435688,0.8267358191671089
55,165,5,225,0.25,0.9777777777777777,0.2558444517846166,0.8455392379705279
33,68,1,102,0.32673267326732675,0.9901960784313726,0.27077451621963156,0.9563835757056217
13,42,5,60,0.23636363636363636,0.9166666666666666,0.2845407499858653,0.9525650671701321
3,22,14,39,0.12,0.6410256410256411,0.2777410692197041,0.9194014827870356
51,107,4,162,0.3227848101265823,0.9753086419753086,0.2831605442594323,0.9184251663345286
24,90,26,140,0.21052631578947367,0.8142857142857143,0.26462462111824603,0.898517070645922
48,68,25,141,0.41379310344827586,0.8226950354609929,0.26860007699932803,0.876850793660496
25,83,2,110,0.23148148148148148,0.9818181818181818,0.2659545743538254,0.8774279942376967
13,49,4,66,0.20967741935483872,0.9393939393939394,0.24923239522346993,0.8701705458037777
15,57,59,131,0.20833333333333334,0.549618320610687,0.24522806621914098,0.8177350677957806
16,33,1,50,0.32653061224489793,0.98,0.2747324393969835,0.866159976220689
33,65,1,99,0.336734693877551,0.98989898989899,0.2767252799328362,0.8682443116383577
6,6,18,30,0.5,0.4,0.31807866339148283,0.80906063816897
16,69,11,96,0.18823529411764706,0.8854166666666666,0.285856119201393,0.8180208711983521
25,30,1,56,0.45454545454545453,0.9821428571428571,0.31772240106767485,0.8180672533875912
0,4,59,63,0.0,0.06349206349206349,0.28776848401698363,0.6929384139730376
16,181,11,208,0.08121827411167512,0.9471153846153846,0.26960918984246096,0.7497237088308515
2,108,124,234,0.01818181818181818,0.4700854700854701,0.2255593621191639,0.6768787759859187
53,90,8,151,0.3706293706293706,0.9470198675496688,0.23040145879799526,0.6707531870788728
10,49,6,65,0.1694915254237288,0.9076923076923077,0.18318596242995652,0.7432806596063453
47,177,6,230,0.20982142857142858,0.9739130434782609,0.18626969592335388,0.7559229991508588
3,9,55,67,0.25,0.1791044776119403,0.15704891670257465,0.6412032306464421
8,5,2,15,0.6153846153846154,0.8666666666666667,0.24496100461466258,0.7559424596713854
24,59,5,88,0.2891566265060241,0.9431818181818182,0.274666483528141,0.7553805216094475
7,55,3,65,0.11290322580645161,0.9538461538461539,0.2881981131888029,0.8244891907181165
53,87,3,143,0.37857142857142856,0.9790209790209791,0.2893326928948112,0.8290607780711607
20,101,472,593,0.1652892561983471,0.20404721753794267,0.28873236871975666,0.7285400509062515
3,46,10,59,0.061224489795918366,0.8305084745762712,0.2675042346089695,0.7080536839202531
25,62,20,107,0.28735632183908044,0.8130841121495327,0.2728408520145524,0.7986222031399091
2,0,0,2,1.0,1.0,0.32778590695960735,0.8176698221875282
12,4,1,17,0.75,0.9411764705882353,0.3936206746016039,0.8173833439598734
21,80,3,104,0.2079207920792079,0.9711538461538461,0.4071946126405691,0.8198558714324008
56,73,21,150,0.43410852713178294,0.86,0.4151284838634769,0.8028528744294039
30,29,4,63,0.5084745762711864,0.9365079365079365,0.4641549581595968,0.9074901199965459
11,18,2,31,0.3793103448275862,0.9354838709677419,0.5095957945926921,0.9224866051953274
5,17,2,24,0.22727272727272727,0.9166666666666666,0.41509548883282105,0.9372841129834893
41,52,24,117,0.44086021505376344,0.7948717948717948,0.4066469481262159,0.90798008367946
26,84,2,112,0.23636363636363636,0.9821428571428571,0.33327032474959245,0.9138324246158345
1,0,0,1,1.0,1.0,0.4464244973097057,0.9179533037367137
32,80,9,121,0.2857142857142857,0.9256198347107438,0.42744015938849067,0.9273275658382486
162,214,39,415,0.4308510638297872,0.9060240963855422,0.41877239368862973,0.9229727315350493
28,64,15,107,0.30434782608695654,0.8598130841121495,0.4179156791887368,0.9121626191271076
1,31,8,40,0.03125,0.8,0.3899124324354902,0.8954959524604409
0,13,1,14,0.0,0.9285714285714286,0.3269324017135239,0.9145959001318172
4,11,1,16,0.26666666666666666,0.9375,0.33126140604252824,0.9082183491114091
43,167,61,271,0.20476190476190476,0.7749077490774908,0.21765596386565747,0.8760623132653363
43,93,35,171,0.3161764705882353,0.7953216374269005,0.22200770456193597,0.8574482850819302
4,18,4,26,0.18181818181818182,0.8461538461538461,0.18643157856027806,0.8488953921916879
12,21,93,126,0.36363636363636365,0.2619047619047619,0.19490136963876478,0.7634799175906324
7,43,3,53,0.14,0.9433962264150944,0.21043708392447907,0.7839650927927888
27,150,26,203,0.15254237288135594,0.8719211822660099,0.2322288514789585,0.7758722004634432
46,119,3,168,0.2787878787878788,0.9821428571428571,0.23396045321056022,0.7822497514838513
49,95,7,151,0.3402777777777778,0.9536423841059603,0.2533198636413992,0.8077832707736328
42,71,4,117,0.37168141592920356,0.9658119658119658,0.2612491415472519,0.8321390319714992
55,165,5,225,0.25,0.9777777777777777,0.2709894012875116,0.8509424507749179
33,68,1,102,0.32673267326732675,0.9901960784313726,0.2657174455205063,0.9549840674215767
12,43,5,60,0.21818181818181817,0.9166666666666666,0.27688627668933746,0.951165558886087
3,22,14,39,0.12,0.6410256410256411,0.2722373662777152,0.9181804815660344
45,114,4,163,0.2830188679245283,0.9754601226993865,0.27284179329723657,0.9172258052169672
24,90,26,140,0.21052631578947367,0.8142857142857143,0.2543058701560502,0.8973177095283605
45,70,26,141,0.391304347826087,0.8156028368794326,0.2571091461413193,0.8758592625379986
24,84,2,110,0.2222222222222222,0.9818181818181818,0.25314089217306535,0.8764364631151992
12,50,4,66,0.1935483870967742,0.9393939393939394,0.23411456557727212,0.8691790146812802
13,58,60,131,0.18309859154929578,0.5419847328244275,0.22910267605834037,0.8156530241323889
15,34,1,50,0.30612244897959184,0.98,0.25569159734113917,0.8640779325572973
31,67,1,99,0.3163265306122449,0.98989898989899,0.26044983486795587,0.8661406278715263
6,5,19,30,0.5454545454545454,0.36666666666666664,0.3082967248201089,0.8021950496402338
16,69,11,96,0.18823529411764706,0.8854166666666666,0.27928686000461755,0.812168453895553
26,29,1,56,0.4727272727272727,0.9821428571428571,0.3150732957910533,0.8122148360847924
0,4,59,63,0.0,0.06349206349206349,0.28742352620579986,0.6870859966702386
14,183,11,208,0.07106598984771574,0.9471153846153846,0.2714188688198598,0.7449618040689467
4,106,124,234,0.03636363636363636,0.4700854700854701,0.23288189558900907,0.6721168712240139
52,91,9,152,0.36363636363636365,0.9407894736842105,0.2396404431638832,0.6651012260504741
12,46,7,65,0.20689655172413793,0.8923076923076924,0.19127501548811068,0.7401928011420491
46,178,6,230,0.20535714285714285,0.9739130434782609,0.19372099387946723,0.7528351406865627
6,47,13,66,0.11320754716981132,0.803030303030303,0.14236103308554418,0.7272476329561978
8,5,2,15,0.6153846153846154,0.8666666666666667,0.23027312099763209,0.841986861981141
24,59,5,88,0.2891566265060241,0.9431818181818182,0.2614289262345333,0.841424923919203
8,54,3,65,0.12903225806451613,0.9538461538461539,0.27466730076323037,0.9105335930278721
55,84,3,142,0.39568345323741005,0.9788732394366197,0.27924545642052273,0.9159741309925019
22,100,471,593,0.18032786885245902,0.2057335581787521,0.2754499302959971,0.8178921118312248
1,48,10,59,0.02040816326530612,0.8305084745762712,0.24902864749716333,0.7974057448452262
26,61,20,107,0.2988505747126437,0.8130841121495327,0.27554908000328227,0.7988420032908305
2,0,0,2,1.0,1.0,0.3304941349483372,0.8178896223384495
13,3,1,17,0.8125,0.9411764705882353,0.40525747401890516,0.817603144110795
21,80,3,104,0.2079207920792079,0.9711538461538461,0.4165272645924326,0.8200756715833224
52,76,22,150,0.40625,0.8533333333333334,0.41803677127280253,0.8021413992828529
30,29,4,63,0.5084745762711864,0.9365079365079365,0.46491487233262074,0.9065377390441649
11,18,2,31,0.3793103448275862,0.9354838709677419,0.5161866125558037,0.9215342242429464
5,17,2,24,0.22727272727272727,0.9166666666666666,0.5029972045710547,0.9329071565040786
43,55,19,117,0.4387755102040816,0.8376068376068376,0.42282227745735196,0.9097081333050554
27,82,2,111,0.24770642201834864,0.9819819819819819,0.3510660520314018,0.9155374920755907
1,0,0,1,1.0,1.0,0.45781644449608005,0.9200967625923081
31,87,3,121,0.2627118644067797,0.9752066115702479,0.4263394469173875,0.9398577881560415
159,230,25,414,0.4087403598971722,0.9396135265700483,0.4169343167332063,0.9403014438792004
26,71,10,107,0.26804123711340205,0.9065420560747663,0.4076068744160733,0.9368025257815068
2,31,7,40,0.06060606060606061,0.825,0.38379735060654946,0.9237072876862688
0,13,1,14,0.0,0.9285714285714286,0.3211151348631092,0.9367022292526388
6,9,1,16,0.4,0.9375,0.34287136028905946,0.9303476603980699
43,172,56,271,0.2,0.7933579335793358,0.22858564600334513,0.900827365195118
44,92,35,171,0.3235294117647059,0.7953216374269005,0.23727386705447745,0.8751295117460683
3,23,0,26,0.11538461538461539,1.0,0.19536590355268363,0.88375615080749
19,36,71,126,0.34545454545454546,0.4365079365079365,0.20642494760141838,0.8166084194408
6,44,3,53,0.12,0.9433962264150944,0.2149097960862669,0.8335221660715277
32,147,24,203,0.1787709497206704,0.8817733990147784,0.2404485031892198,0.8268367332777207
45,120,3,168,0.2727272727272727,0.9821428571428571,0.22226668500740163,0.8332142842981288
55,89,7,151,0.3819444444444444,0.9536423841059603,0.24825874849946508,0.8561120629447895
43,71,3,117,0.37719298245614036,0.9743589743589743,0.2559249728839557,0.8816888253636571
55,165,5,225,0.25,0.9777777777777777,0.27515574211472493,0.878514222189054
34,67,1,102,0.33663366336633666,0.9901960784313726,0.2738956161021237,0.9576125281781164
13,46,1,60,0.22033898305084745,0.9833333333333333,0.28822975653795907,0.9633178291664362
4,22,13,39,0.15384615384615385,0.6666666666666666,0.2846690714130281,0.9325882959738487
52,107,4,163,0.3270440251572327,0.9754601226993865,0.29242860747445093,0.9316336196247814
24,91,25,140,0.20869565217391303,0.8214285714285714,0.2676787800072322,0.9127459320994402
56,70,15,141,0.4444444444444444,0.8936170212765957,0.27728613171984706,0.9012113673733861
24,83,3,110,0.22429906542056074,0.9727272727272728,0.27361456963707004,0.9004898666518855
10,55,1,66,0.15384615384615385,0.9848484848484849,0.2475020682770439,0.8997259247114728
15,104,12,131,0.12605042016806722,0.9083969465648855,0.23403227357950387,0.8890207266016946
14,35,1,50,0.2857142857142857,0.98,0.2528705781320942,0.9337826313635994
31,67,1,99,0.3163265306122449,0.98989898989899,0.2513395074828102,0.9358453266778285
7,5,18,30,0.5833333333333334,0.4,0.30485917621987024,0.8756412450451754
16,69,11,96,0.18823529411764706,0.8854166666666666,0.2682578690303278,0.8744697658151855
26,29,1,56,0.4727272727272727,0.9821428571428571,0.3037476129312866,0.875814849303126
0,4,59,63,0.0,0.06349206349206349,0.28176959095326465,0.744192503395066
15,182,11,208,0.07614213197969544,0.9471153846153846,0.2746398354977829,0.7497237088308515
41,159,34,234,0.205,0.8547008547008547,0.263109223252885,0.7318238309309736
58,91,3,152,0.38926174496644295,0.9802631578947368,0.273528539589199,0.7304472835017946
8,55,2,65,0.12698412698412698,0.9692307692307692,0.20833579582502665,0.811765964820476
47,177,6,230,0.20982142857142858,0.9739130434782609,0.211419529318424,0.8244083043649894
5,59,2,66,0.078125,0.9696969696969697,0.15504777607167072,0.8226303204441484
8,5,2,15,0.6153846153846154,0.8666666666666667,0.24295986398375868,0.9373695494690917
26,57,5,88,0.3132530120481928,0.9431818181818182,0.2768328468506869,0.9368076114071536
6,56,3,65,0.0967741935483871,0.9538461538461539,0.2613720173575993,0.9509712255707677
55,84,3,142,0.39568345323741005,0.9788732394366197,0.26228940425345176,0.9507726657910368
28,111,454,593,0.2014388489208633,0.23440134907251264,0.27292579310155696,0.8457970343398573
4,45,10,59,0.08163265306122448,0.8305084745762712,0.2546131108858135,0.8253106673538587
26,61,20,107,0.2988505747126437,0.8130841121495327,0.2861453358447626,0.8029374019899392
1,1,0,2,0.5,1.0,0.2696618193612461,0.8219850210375582
12,4,1,17,0.75,0.9411764705882353,0.3320542462115043,0.8216985428099035
21,80,3,104,0.2079207920792079,0.9711538461538461,0.34793233171590726,0.824171070282431
54,75,21,150,0.4186046511627907,0.86,0.35120678856239024,0.8071891789343424
29,30,4,63,0.4915254237288136,0.9365079365079365,0.3926477278206688,0.9074901199965458
9,20,2,31,0.3103448275862069,0.9354838709677419,0.42532089560995207,0.9224866051953274
4,16,2,22,0.2,0.9090909090909091,0.5023191740842362,0.9319890106203947
36,53,24,113,0.4044943820224719,0.7876106194690266,0.41724694294458936,0.9016476705445414
24,70,2,96,0.2553191489361702,0.9791666666666666,0.33764967850689936,0.9070748414128887
1,0,0,1,1.0,1.0,0.4459699296842934,0.9116341119296061
32,70,3,105,0.3137254901960784,0.9714285714285714,0.43076384725132016,0.9306913122745328
151,191,34,376,0.4415204678362573,0.9095744680851063,0.4211989746177589,0.9268436739284143
28,55,15,98,0.3373493975903614,0.8469387755102041,0.4217726980830486,0.9148300014643548
1,25,7,33,0.038461538461538464,0.7878787878787878,0.3986957750061256,0.8975139841483374
0,13,1,14,0.0,0.9285714285714286,0.3409108632886296,0.9176512425915376
3,7,1,11,0.3,0.9090909090909091,0.34729384201203384,0.9076404200807151
40,142,61,243,0.21978021978021978,0.7489711934156379,0.23583387340920808,0.871779161997235
45,87,25,157,0.3409090909090909,0.8407643312101911,0.23971724493963847,0.8531128419660378
3,18,4,25,0.14285714285714285,0.84,0.1970510556569078,0.843173632239594
11,20,91,122,0.3548387096774194,0.2540983606557377,0.19954952881220184,0.7584821444032416
4,42,3,49,0.08695652173913043,0.9387755102040817,0.20647738356614354,0.7800388190211408
25,138,25,188,0.15337423312883436,0.8670212765957447,0.22838798829883417,0.7712459401674716
40,91,3,134,0.3053435114503817,0.9776119402985075,0.22915134707746013,0.7810346589114142
52,85,7,144,0.3795620437956204,0.9513888888888888,0.25197732193680306,0.8099514725504501
42,54,10,106,0.4375,0.9056603773584906,0.26577602323550437,0.8192223362859214
55,165,5,225,0.25,0.9777777777777777,0.281082145684484,0.8389048759684611
29,53,1,83,0.35365853658536583,0.9879518072289156,0.2809135495284763,0.9437410826217721
13,35,5,53,0.2708333333333333,0.9056603773584906,0.3071816654705053,0.9390103493581163
4,20,12,36,0.16666666666666666,0.6666666666666666,0.30908058454733844,0.9103882622253909
50,105,4,159,0.3225806451612903,0.9748427672955975,0.3115430322203254,0.9099926660821182
23,82,26,131,0.21904761904761905,0.8015267175572519,0.28861240011346806,0.8885837844633128
41,57,26,124,0.41836734693877553,0.7903225806451613,0.2858791639618646,0.8721069563614086
24,77,2,103,0.2376237623762376,0.9805825242718447,0.2841111300156128,0.8725076344319895
10,50,4,64,0.16666666666666666,0.9375,0.25739800574151295,0.8653002333992873
13,95,13,121,0.12037037037037036,0.8925619834710744,0.23590329674680394,0.8634290342725137
14,32,1,47,0.30434782608695654,0.9787234042553191,0.25557203380684534,0.9080085682137496
30,64,1,95,0.3191489361702128,0.9894736842105263,0.25508178966526285,0.9100986992015967
6,5,18,29,0.5454545454545454,0.3793103448275862,0.30171135058053805,0.8497820745259302
15,54,11,80,0.21739130434782608,0.8625,0.27300048735325955,0.8600931344337643
27,24,1,52,0.5294117647058824,0.9807692307692307,0.31468448768606594,0.8601198067905338
0,2,59,61,0.0,0.03278688524590164,0.29087496387654216,0.7308750761113768
13,155,11,179,0.07738095238095238,0.9385474860335196,0.2847336184494824,0.7374444336202975
52,132,15,199,0.2826086956521739,0.9246231155778895,0.2816280283873706,0.7297158209520934
50,80,10,140,0.38461538461538464,0.9285714285714286,0.2909803781652523,0.7210154987179365
11,48,4,63,0.1864406779661017,0.9365079365079365,0.23969268280976033,0.8006151546722722
43,162,6,211,0.2097560975609756,0.9715639810426541,0.2386019389830674,0.8161957233926513
2,11,53,66,0.15384615384615385,0.19696969696969696,0.18494970886024906,0.7042243614212894
8,4,2,14,0.6666666666666666,0.8571428571428571,0.28018780409834426,0.8219895002637116
22,49,5,76,0.30985915492957744,0.9342105263157895,0.313398975891005,0.8213699345897502
6,55,3,64,0.09836065573770492,0.953125,0.28707782733179515,0.8254416323643373
51,67,3,121,0.4322033898305085,0.9752066115702479,0.2938761137910985,0.8321038013641687
24,82,398,504,0.22641509433962265,0.21031746031746032,0.2995867447016015,0.7283623047655292
3,40,10,53,0.06976744186046512,0.8113207547169812,0.2795883653158143,0.7054704152904332
24,57,20,101,0.2962962962962963,0.801980198019802,0.2999383856658347,0.7919004868690196
2,0,0,2,1.0,1.0,0.3475574332848823,0.8123086501343257
12,4,1,17,0.75,0.9411764705882353,0.41043469686637124,0.8133037850303895
23,68,3,94,0.25274725274725274,0.9680851063829787,0.43248992501059236,0.8154409430851006
57,61,23,141,0.4830508474576271,0.8368794326241135,0.4397538475287522,0.7956799175213671
28,31,4,63,0.4745762711864407,0.9365079365079365,0.4752054442211548,0.8994214141200066
9,18,2,29,0.3333333333333333,0.9310344827586207,0.5128577144315645,0.9165233752688122
4,16,2,22,0.2,0.9090909090909091,0.4745643258154634,0.9343363464642944
35,53,25,113,0.3977272727272727,0.7787610619469026,0.3885253647765023,0.9027307838852803
26,68,2,96,0.2765957446808511,0.9791666666666666,0.3119676140166239,0.9081579547536277
1,0,0,1,1.0,1.0,0.42541299216788436,0.912239587406689
39,63,3,105,0.38235294117647056,0.9714285714285714,0.4271664494563115,0.9300627166583897
164,183,32,379,0.47262247838616717,0.9155672823218998,0.42930864370518285,0.9270711946318129
29,54,15,98,0.3493975903614458,0.8469387755102041,0.43981371819031556,0.914421895280736
1,25,7,33,0.038461538461538464,0.7878787878787878,0.4167367951133924,0.8971058779647187
0,13,1,14,0.0,0.9285714285714286,0.35991861329521063,0.9185073589110796
2,8,1,11,0.2,0.9090909090909091,0.3489763640550891,0.9084965364002571
43,140,61,244,0.23497267759562843,0.75,0.23968674656875025,0.8727822506859714
45,87,25,157,0.3409090909090909,0.8407643312101911,0.23376619653055314,0.8541159306547742
4,17,4,25,0.19047619047619047,0.84,0.19345958397198504,0.8433206046087885
10,18,94,122,0.35714285714285715,0.22950819672131148,0.19456605065504382,0.7551162362103753
5,41,3,49,0.10869565217391304,0.9387755102040817,0.20459949547109732,0.7766729108282744
25,140,25,190,0.15151515151515152,0.868421052631579,0.22624451711611895,0.7680799999797244
44,87,3,134,0.33587786259541985,0.9776119402985075,0.2456556403440361,0.7778687187236671
52,85,7,144,0.3795620437956204,0.9513888888888888,0.2663112640868921,0.8066385599935085
41,55,10,106,0.4270833333333333,0.9056603773584906,0.2786218701474982,0.8159094237289797
58,162,5,225,0.2636363636363636,0.9777777777777777,0.2890733234560943,0.8355919634115194
29,53,1,83,0.35365853658536583,0.9879518072289156,0.28857556337645274,0.9439410506268915
15,33,5,53,0.3125,0.9056603773584906,0.31769047020875085,0.9392103173632356
3,21,12,36,0.125,0.6666666666666666,0.31390259142087207,0.9103882622253909
51,104,4,159,0.32903225806451614,0.9748427672955975,0.31292464791645724,0.9099926660821182
24,81,26,131,0.22857142857142856,0.8015267175572519,0.29135456002728694,0.8885837844633128
40,59,26,125,0.40404040404040403,0.792,0.28806271298543995,0.8723465876978141
23,79,2,104,0.22549019607843138,0.9807692307692307,0.2826132604771639,0.8727739381251646
10,50,4,64,0.16666666666666666,0.9375,0.255900136203064,0.8655665370924623
12,61,48,121,0.1643835616438356,0.6033057851239669,0.23474064500932626,0.8223730239161018
14,32,1,47,0.30434782608695654,0.9787234042553191,0.26036176302174857,0.8669525578573378
29,65,1,95,0.30851063829787234,0.9894736842105263,0.25743010305508524,0.8690426888451849
6,5,18,29,0.5454545454545454,0.3793103448275862,0.3026991197526733,0.8087260641695183
15,54,11,80,0.21739130434782608,0.8625,0.2760349626537336,0.8187974927409469
25,26,1,52,0.49019607843137253,0.9807692307692307,0.31385008870415376,0.8187974927409469
0,3,58,61,0.0,0.04918032786885246,0.29004056489463,0.6918946824364972
14,157,10,181,0.08187134502923976,0.9447513812154696,0.27825310537825915,0.7406726247352834
52,132,15,199,0.2826086956521739,0.9246231155778895,0.27514751531614734,0.732944012067079
49,79,10,138,0.3828125,0.927536231884058,0.28576206698787987,0.7240958045918694
10,47,7,64,0.17543859649122806,0.890625,0.23290264570740596,0.7971407553307858
43,163,6,212,0.2087378640776699,0.9716981132075472,0.2316664399545265,0.8127404857890067
2,10,54,66,0.16666666666666666,0.18181818181818182,0.1854479525595685,0.6986046216531425
9,3,2,14,0.75,0.8571428571428571,0.2925908097024257,0.8140278401208575
26,45,5,76,0.36619718309859156,0.9342105263157895,0.3332087865694759,0.8125220037066174
8,53,3,64,0.13114754098360656,0.953125,0.3115714787596806,0.8165937014812046
52,68,3,123,0.43333333333333335,0.975609756097561,0.31878874066444246,0.8234613477974193
25,82,397,504,0.2336448598130841,0.2123015873015873,0.32710392113899334,0.7265580031262175
3,40,10,53,0.06976744186046512,0.8113207547169812,0.3072510036793927,0.7036469519132795
23,58,20,101,0.2839506172839506,0.801980198019802,0.3240058537675761,0.7922415256563681
2,0,0,2,1.0,1.0,0.3597201394818618,0.8126496889216744
13,3,1,17,0.8125,0.9411764705882353,0.4234776847534916,0.813644823817738
22,69,3,94,0.24175824175824176,0.9680851063829787,0.43927921343558235,0.8157819818724493
50,69,23,142,0.42016806722689076,0.8380281690140845,0.43739846113466196,0.7961274694319526
30,29,4,63,0.5084745762711864,0.9365079365079365,0.4766598492001051,0.8995855193185739
9,18,2,29,0.3333333333333333,0.9310344827586207,0.5143121194105149,0.9166874804673796
3,19,2,24,0.13636363636363635,0.9166666666666666,0.47138031383039625,0.9308103026156698
38,54,25,117,0.41304347826086957,0.7863247863247863,0.3875293821533776,0.9002852720906392
24,85,2,111,0.22018348623853212,0.9819819819819819,0.30291273733031077,0.9061146308611745
1,0,0,1,1.0,1.0,0.4163581154815713,0.9101962635142357
42,76,3,121,0.3559322033898305,0.9752066115702479,0.4098377440873176,0.9285591127861759
172,211,33,416,0.4490861618798956,0.9206730769230769,0.40861760740672154,0.9262969899883388
28,53,26,107,0.345679012345679,0.7570093457943925,0.4171839969254921,0.9054089241801645
2,31,7,40,0.06060606060606061,0.825,0.4063614861029813,0.8923136860849263
0,13,1,14,0.0,0.9285714285714286,0.34735527492285706,0.9126346349773039
6,9,1,16,0.4,0.9375,0.3730433483173524,0.9062800661227349
46,164,61,271,0.21904761904761905,0.7749077490774908,0.2614787224670123,0.8741240302766623
44,102,26,172,0.3013698630136986,0.8488372093023255,0.25368410241327916,0.8560712585241019
6,16,4,26,0.2727272727272727,0.8461538461538461,0.22848997539147592,0.8454256541284976
10,18,98,126,0.35714285714285715,0.2222222222222222,0.2301276675053585,0.7690274936181875
6,43,3,52,0.12244897959183673,0.9423076923076923,0.23896237021761224,0.7857857353764294
23,157,26,206,0.12777777777777777,0.8737864077669902,0.2572163384715805,0.7779593038329381
33,132,3,168,0.2,0.9821428571428571,0.2286449099001519,0.7843368548533461
52,92,7,151,0.3611111111111111,0.9536423841059603,0.24893969448065079,0.8098703741431276
40,61,16,117,0.39603960396039606,0.8632478632478633,0.26246394318732186,0.81192903899249
58,162,5,225,0.2636363636363636,0.9777777777777777,0.2611652418886205,0.8307324577959089
29,72,1,102,0.2871287128712871,0.9901960784313726,0.25116322127839624,0.9404430086829303
16,39,5,60,0.2909090909090909,0.9166666666666666,0.27522895146657544,0.9367800050199266
