date,total,pct_yes,pct_reporting,roll_avg,roll_reporting
2021-09-06,5654,0.21171566476524792,0.8061549345596039,20.24952409543059,81.6689452025839
2021-09-07,5654,0.22139737991266376,0.8100459851432614,20.32421380815734,81.65440241598735
2021-09-08,6212,0.21093447072508725,0.8303283966516419,20.505812451547303,81.61109140465571
2021-09-09,6216,0.21007081038552322,0.8178893178893178,20.637914158200662,81.57661815589677
2021-09-10,6216,0.21230587772754078,0.8183719433719434,20.77495054414042,81.58267601530663
2021-09-11,6216,0.20437956204379562,0.8154761904761905,20.900179785971932,81.60293263009667
2021-09-12,6216,0.20300751879699247,0.8130630630630631,21.054446919383587,81.59042615935746
2021-09-13,5667,0.22069417157825802,0.8083642138697724,21.182711302426586,81.62198729235986
2021-09-14,5662,0.22404371584699453,0.8080183680678206,21.220516101488453,81.5930213341393
2021-09-15,6223,0.21385483557112278,0.8258074883496705,21.26223559928896,81.5284369298254
2021-09-16,6226,0.20875221762270846,0.8148088660456152,21.24339855982018,81.48443047491537
2021-09-17,6226,0.2101420678768745,0.814005782203662,21.212486990524944,81.42205674393992
2021-09-18,6225,0.20471193823005346,0.8114056224899598,21.217235221757203,81.36390577270805
2021-09-19,6225,0.20186028102117554,0.8117269076305221,21.200846110674103,81.34481783795748
2021-09-20,5669,0.2269222295659837,0.8006703122243782,21.289818367641615,81.23490495730898
2021-09-21,5666,0.23257858870081335,0.8028591599011649,21.411745122696164,81.16120198349962
2021-09-22,6222,0.2173069460613116,0.8283510125361621,21.461060986841723,81.19753804330664
2021-09-23,6223,0.2125222200276516,0.8135947292302748,21.514918164055192,81.18019323165892
2021-09-24,6223,0.21335440537337022,0.8134340350313354,21.56080869971942,81.17202541491139
2021-09-25,6223,0.20913223957303814,0.8129519524345171,21.62395586176206,81.19411584269078
2021-09-26,6223,0.2064745361231741,0.814076811827093,21.68987379179061,81.2276859026418
2021-09-27,5671,0.23118747281426708,0.8107917474872156,21.750805838194655,81.37227783496805
2021-09-28,5671,0.22918025657751684,0.8109680832304709,21.702258236433277,81.48811959681527
2021-09-29,6220,0.21452081316553728,0.8303858520900321,21.662456337922215,81.51718873329912
2021-09-30,6222,0.21282454760031472,0.8171006107360977,21.666775303245974,81.56727275481089
2021-10-01,6220,0.2138352384706346,0.8157556270096463,21.67364434749261,81.60043835450105
2021-10-02,6221,0.2039045553145336,0.8151422600868028,21.598963143799686,81.63172846381941
2021-10-03,6217,0.20323918625320955,0.8143799260093293,21.552743859943053,81.63605866642278
2021-10-04,5670,0.22797476615183815,0.8107583774250441,21.50684805047978,81.63558195124891
2021-10-05,5667,0.225743006993007,0.8074819128286571,21.457744484986783,81.58577951693728
2021-10-06,6215,0.21132516053706946,0.8268704746580853,21.4120923045801,81.53555983933805
2021-10-07,6216,0.208374287399253,0.8183719433719434,21.348517158850647,81.55372173413583
