date,state,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported
2021-11-04,NC,9,112,12
2021-11-03,NC,9,77,47
2021-11-02,NC,9,99,12
2021-11-01,NC,10,98,12
2021-10-31,NC,8,113,12
2021-10-30,NC,10,111,12
2021-10-29,NC,10,111,12
2021-10-28,NC,10,111,12
2021-10-27,NC,9,74,50
2021-10-26,NC,8,100,12
2021-10-25,NC,9,99,12
2021-10-24,NC,9,112,12
2021-10-23,NC,10,111,12
2021-10-22,NC,10,111,12
2021-10-21,NC,9,112,12
2021-10-20,NC,10,110,13
2021-10-19,NC,9,99,12
2021-10-18,NC,9,99,12
2021-10-17,NC,9,112,12
2021-10-16,NC,9,112,12
2021-10-15,NC,9,112,12
2021-10-14,NC,9,112,12
2021-10-13,NC,9,76,48
2021-10-12,NC,9,99,12
2021-10-11,NC,10,98,12
2021-10-10,NC,9,111,12
2021-10-09,NC,9,112,12
2021-10-08,NC,10,111,12
2021-10-07,NC,10,111,12
2021-10-06,NC,10,72,51
2021-10-05,NC,9,100,12
2021-10-04,NC,10,98,12
2021-10-03,NC,10,108,13
2021-10-02,NC,9,111,12
2021-10-01,NC,11,109,12
2021-09-30,NC,11,109,12
2021-09-29,NC,12,71,49
2021-09-28,NC,10,99,12
2021-09-27,NC,10,97,13
2021-09-26,NC,10,111,12
2021-09-25,NC,10,111,12
2021-09-24,NC,9,112,12
2021-09-23,NC,9,112,12
2021-09-22,NC,9,73,51
2021-09-21,NC,10,59,51
2021-09-20,NC,10,60,51
2021-09-19,NC,9,112,12
2021-09-18,NC,10,111,12
2021-09-17,NC,11,110,12
2021-09-16,NC,10,111,12
2021-09-15,NC,13,68,51
2021-09-14,NC,12,96,12
2021-09-13,NC,12,97,12
2021-09-12,NC,13,108,12
2021-09-11,NC,12,109,12
2021-09-10,NC,13,108,12
2021-09-09,NC,13,107,13
2021-09-08,NC,13,68,51
2021-09-07,NC,13,95,12
2021-09-06,NC,13,94,13
2021-09-05,NC,13,107,13
2021-09-04,NC,13,107,13
2021-09-03,NC,13,107,13
2021-09-02,NC,13,107,13
2021-09-01,NC,13,70,50
2021-08-31,NC,12,92,16
2021-08-30,NC,13,95,12
2021-08-29,NC,13,108,12
2021-08-28,NC,14,107,12
2021-08-27,NC,14,107,12
2021-08-26,NC,13,108,12
2021-08-25,NC,14,68,51
2021-08-24,NC,11,58,51
2021-08-23,NC,10,60,50
2021-08-22,NC,11,109,13
2021-08-21,NC,11,110,12
2021-08-20,NC,11,110,12
2021-08-19,NC,11,110,12
2021-08-18,NC,11,73,49
2021-08-17,NC,10,98,12
2021-08-16,NC,10,98,12
2021-08-15,NC,11,110,12
2021-08-14,NC,11,110,12
2021-08-13,NC,11,110,12
2021-08-12,NC,11,110,12
2021-08-11,NC,11,72,50
2021-08-10,NC,10,98,12
2021-08-09,NC,9,99,12
2021-08-08,NC,10,111,12
2021-08-07,NC,10,108,15
2021-08-06,NC,10,111,12
2021-08-05,NC,10,111,12
2021-08-04,NC,9,112,12
2021-08-03,NC,7,101,12
2021-08-02,NC,7,101,12
2021-08-01,NC,6,115,12
2021-07-31,NC,6,69,58
2021-07-30,NC,1,34,98
2021-07-29,NC,6,70,57
2021-07-28,NC,6,115,12
2021-07-27,NC,5,57,58
2021-07-26,NC,5,103,12
2021-07-25,NC,7,114,12
2021-07-24,NC,5,116,12
2021-07-23,NC,6,68,59
2021-07-22,NC,6,115,12
2021-07-21,NC,5,116,12
2021-07-20,NC,5,101,13
2021-07-19,NC,5,102,12
2021-07-18,NC,4,116,12
2021-07-17,NC,4,115,13
2021-07-16,NC,5,114,13
2021-07-15,NC,5,114,13
2021-07-14,NC,5,115,12
2021-07-13,NC,5,102,12
2021-07-12,NC,3,104,12
2021-07-11,NC,4,117,12
2021-07-10,NC,4,117,12
2021-07-09,NC,5,116,12
2021-07-08,NC,5,116,12
2021-07-07,NC,4,117,12
2021-07-06,NC,4,103,12
2021-07-05,NC,3,104,12
2021-07-04,NC,4,117,12
2021-07-03,NC,4,117,12
2021-07-02,NC,3,118,12
2021-07-01,NC,3,118,12
2021-06-30,NC,4,117,12
2021-06-29,NC,3,104,12
2021-06-28,NC,4,103,12
2021-06-27,NC,4,116,12
2021-06-26,NC,4,116,12
2021-06-25,NC,3,117,12
2021-06-24,NC,3,117,12
2021-06-23,NC,4,116,12
2021-06-22,NC,4,103,12
2021-06-21,NC,4,103,12
2021-06-20,NC,4,116,12
2021-06-19,NC,4,116,12
2021-06-18,NC,4,116,12
2021-06-17,NC,4,116,12
2021-06-16,NC,3,117,12
2021-06-15,NC,3,104,12
2021-06-14,NC,6,109,4
2021-06-13,NC,6,121,6
2021-06-12,NC,6,121,6
2021-06-11,NC,5,124,4
2021-06-10,NC,5,124,4
2021-06-09,NC,5,124,4
2021-06-08,NC,4,111,4
2021-06-07,NC,7,108,4
2021-06-06,NC,6,123,4
2021-06-05,NC,6,123,4
2021-06-04,NC,5,124,4
2021-06-03,NC,4,125,4
2021-06-02,NC,4,125,4
2021-06-01,NC,4,111,4
2021-05-31,NC,4,111,4
2021-05-30,NC,5,124,4
2021-05-29,NC,5,124,4
2021-05-28,NC,4,125,4
2021-05-27,NC,4,125,4
2021-05-26,NC,4,125,4
2021-05-25,NC,5,110,4
2021-05-24,NC,5,110,4
2021-05-23,NC,6,122,5
2021-05-22,NC,5,124,4
2021-05-21,NC,5,124,4
2021-05-20,NC,7,122,4
2021-05-19,NC,4,124,4
2021-05-18,NC,3,111,4
2021-05-17,NC,3,111,4
2021-05-16,NC,3,125,4
2021-05-15,NC,3,125,4
2021-05-14,NC,3,125,4
2021-05-13,NC,3,125,4
2021-05-12,NC,4,124,4
2021-05-11,NC,3,111,4
2021-05-10,NC,3,111,4
2021-05-09,NC,3,125,4
2021-05-08,NC,3,125,4
2021-05-07,NC,3,125,4
2021-05-06,NC,3,125,4
2021-05-05,NC,6,122,4
2021-05-04,NC,3,111,4
2021-05-03,NC,3,111,4
2021-05-02,NC,3,125,4
2021-05-01,NC,4,124,4
2021-04-30,NC,3,125,4
2021-04-29,NC,4,124,4
2021-04-28,NC,3,125,4
2021-04-27,NC,5,109,4
2021-04-26,NC,3,111,4
2021-04-25,NC,4,123,5
2021-04-24,NC,5,122,5
2021-04-23,NC,4,123,5
2021-04-22,NC,3,124,5
2021-04-21,NC,5,123,4
2021-04-20,NC,4,109,5
2021-04-19,NC,4,110,5
2021-04-18,NC,4,122,6
2021-04-17,NC,3,123,6
2021-04-16,NC,3,123,6
2021-04-15,NC,3,125,4
2021-04-14,NC,5,121,5
2021-04-13,NC,3,112,4
2021-04-12,NC,3,113,4
2021-04-11,NC,4,124,4
2021-04-10,NC,2,125,5
2021-04-09,NC,3,125,4
2021-04-08,NC,4,124,4
2021-04-07,NC,4,124,4
2021-04-06,NC,4,112,4
2021-04-05,NC,4,112,4
2021-04-04,NC,4,124,4
2021-04-03,NC,4,124,4
2021-04-02,NC,4,124,4
2021-04-01,NC,3,125,4
2021-03-31,NC,5,123,4
2021-03-30,NC,3,112,4
2021-03-29,NC,3,112,4
2021-03-28,NC,3,123,6
2021-03-27,NC,3,125,4
2021-03-26,NC,3,125,4
2021-03-25,NC,3,125,4
2021-03-24,NC,3,125,4
2021-03-23,NC,3,112,4
2021-03-22,NC,2,113,4
2021-03-21,NC,3,125,4
2021-03-20,NC,3,125,4
2021-03-19,NC,3,125,4
2021-03-18,NC,3,124,5
2021-03-17,NC,4,124,4
2021-03-16,NC,4,111,4
2021-03-15,NC,2,113,4
2021-03-14,NC,3,125,4
2021-03-13,NC,3,125,4
2021-03-12,NC,3,125,4
2021-03-11,NC,3,125,4
2021-03-10,NC,5,123,4
2021-03-09,NC,3,112,4
2021-03-08,NC,4,111,4
2021-03-07,NC,3,124,4
2021-03-06,NC,3,124,4
2021-03-05,NC,4,123,4
2021-03-04,NC,4,123,4
2021-03-03,NC,4,123,4
2021-03-02,NC,3,112,4
2021-03-01,NC,2,113,4
2021-02-28,NC,2,126,4
2021-02-27,NC,2,124,6
2021-02-26,NC,3,125,4
2021-02-25,NC,3,125,4
2021-02-24,NC,5,123,4
2021-02-23,NC,5,110,4
2021-02-22,NC,4,111,4
2021-02-21,NC,4,124,4
2021-02-20,NC,4,124,4
2021-02-19,NC,5,123,4
2021-02-18,NC,4,124,4
2021-02-17,NC,5,123,4
2021-02-16,NC,4,111,4
2021-02-15,NC,6,109,4
2021-02-14,NC,4,124,4
2021-02-13,NC,4,124,4
2021-02-12,NC,3,125,4
2021-02-11,NC,4,124,4
2021-02-10,NC,5,123,4
2021-02-09,NC,5,110,4
2021-02-08,NC,4,111,4
2021-02-07,NC,3,125,4
2021-02-06,NC,2,126,4
2021-02-05,NC,3,125,4
2021-02-04,NC,6,122,4
2021-02-03,NC,3,125,4
2021-02-02,NC,4,110,5
2021-02-01,NC,4,111,4
2021-01-31,NC,5,123,4
2021-01-30,NC,6,122,4
2021-01-29,NC,6,122,4
2021-01-28,NC,6,122,4
2021-01-27,NC,7,121,4
2021-01-26,NC,7,108,4
2021-01-25,NC,6,110,4
2021-01-24,NC,6,122,4
2021-01-23,NC,6,122,4
2021-01-22,NC,7,121,4
2021-01-21,NC,7,121,4
2021-01-20,NC,6,122,4
2021-01-19,NC,6,108,4
2021-01-18,NC,6,108,4
2021-01-17,NC,6,121,4
2021-01-16,NC,6,122,4
2021-01-15,NC,6,122,4
2021-01-14,NC,6,122,4
2021-01-13,NC,7,121,4
2021-01-12,NC,7,108,4
2021-01-11,NC,7,108,4
2021-01-10,NC,8,120,4
2021-01-09,NC,7,121,4
2021-01-08,NC,6,122,4
2021-01-07,NC,6,122,4
2021-01-06,NC,9,119,4
2021-01-05,NC,6,108,5
2021-01-04,NC,5,109,5
2021-01-03,NC,5,123,4
2021-01-02,NC,5,123,4
2021-01-01,NC,5,123,4
2020-12-31,NC,6,122,4
2020-12-30,NC,10,118,4
2020-12-29,NC,6,108,4
2020-12-28,NC,7,107,4
2020-12-27,NC,8,120,4
2020-12-26,NC,8,120,4
2020-12-25,NC,8,120,4
2020-12-24,NC,8,120,4
2020-12-23,NC,11,117,4
2020-12-22,NC,8,108,4
2020-12-21,NC,8,107,4
2020-12-20,NC,8,120,4
2020-12-19,NC,9,119,4
2020-12-18,NC,9,119,4
2020-12-17,NC,8,120,4
2020-12-16,NC,9,119,4
2020-12-15,NC,7,108,4
2020-12-14,NC,8,109,4
2020-12-13,NC,9,119,4
2020-12-12,NC,9,119,4
2020-12-11,NC,9,119,4
2020-12-10,NC,8,120,4
2020-12-09,NC,12,116,4
2020-12-08,NC,6,112,4
2020-12-07,NC,6,113,4
2020-12-06,NC,6,122,4
2020-12-05,NC,7,121,4
2020-12-04,NC,6,122,4
2020-12-03,NC,7,121,4
2020-12-02,NC,2,125,4
2020-12-01,NC,3,115,4
2020-11-30,NC,7,111,4
2020-11-29,NC,8,118,4
2020-11-28,NC,7,119,4
2020-11-27,NC,8,118,4
2020-11-26,NC,8,118,4
2020-11-25,NC,8,118,4
2020-11-24,NC,6,111,4
2020-11-23,NC,6,113,4
2020-11-22,NC,7,120,4
2020-11-21,NC,6,121,4
2020-11-20,NC,9,118,4
2020-11-19,NC,6,121,4
2020-11-18,NC,6,119,4
2020-11-17,NC,8,109,4
2020-11-16,NC,7,111,4
2020-11-15,NC,8,119,4
2020-11-14,NC,9,118,4
2020-11-13,NC,9,118,4
2020-11-12,NC,8,119,4
2020-11-11,NC,10,117,4
2020-11-10,NC,7,111,4
2020-11-09,NC,8,110,4
2020-11-08,NC,3,123,4
2020-11-07,NC,3,123,4
2020-11-06,NC,3,123,4
2020-11-05,NC,3,123,4
2020-11-04,NC,3,123,4
2020-11-03,NC,3,115,4
2020-11-02,NC,3,115,4
2020-11-01,NC,3,122,4
2020-10-31,NC,3,122,4
2020-10-30,NC,3,121,5
2020-10-29,NC,3,121,5
2020-10-28,NC,3,121,5
2020-10-27,NC,4,116,5
2020-10-26,NC,4,117,5
2020-10-25,NC,5,117,6
2020-10-24,NC,4,118,6
2020-10-23,NC,4,119,6
2020-10-22,NC,5,119,5
2020-10-21,NC,4,119,5
2020-10-20,NC,4,116,5
2020-10-19,NC,4,117,5
2020-10-18,NC,5,117,5
2020-10-17,NC,4,120,5
2020-10-16,NC,5,120,5
2020-10-15,NC,4,121,5
2020-10-14,NC,13,111,5
2020-10-13,NC,5,118,5
2020-10-12,NC,5,117,5
2020-10-11,NC,6,116,5
2020-10-10,NC,5,117,5
2020-10-09,NC,5,117,5
2020-10-08,NC,5,116,6
2020-10-07,NC,15,104,7
2020-10-06,NC,5,114,8
2020-10-05,NC,9,110,8
2020-10-04,NC,7,112,9
2020-10-03,NC,8,111,9
2020-10-02,NC,15,105,8
2020-10-01,NC,6,114,8
2020-09-30,NC,14,106,8
2020-09-29,NC,6,113,8
2020-09-28,NC,18,93,16
2020-09-27,NC,6,113,8
2020-09-26,NC,6,111,10
2020-09-25,NC,18,95,14
2020-09-24,NC,7,33,87
2020-09-23,NC,15,98,14
2020-09-22,NC,6,30,91
2020-09-21,NC,16,103,8
2020-09-20,NC,6,30,91
2020-09-19,NC,6,31,90
2020-09-18,NC,15,97,15
2020-09-17,NC,6,33,88
2020-09-16,NC,15,96,16
2020-09-15,NC,6,30,91
2020-09-14,NC,18,94,15
2020-09-13,NC,7,33,87
2020-09-12,NC,7,112,8
2020-09-11,NC,15,104,8
2020-09-10,NC,5,112,9
2020-09-09,NC,13,94,18
2020-09-08,NC,7,26,91
2020-09-07,NC,11,92,21
2020-09-06,NC,8,25,91
2020-09-05,NC,7,100,18
2020-09-04,NC,6,110,10
2020-09-03,NC,7,107,10
2020-09-02,NC,8,106,11
2020-09-01,NC,6,105,14
2020-08-31,NC,7,108,10
2020-08-30,NC,3,100,21
2020-08-29,NC,3,99,22
2020-08-28,NC,3,99,21
2020-08-27,NC,11,91,21
2020-08-26,NC,11,91,21
2020-08-25,NC,8,93,21
2020-08-24,NC,10,91,21
2020-08-23,NC,9,101,11
2020-08-22,NC,10,93,19
2020-08-21,NC,10,92,21
2020-08-20,NC,13,91,20
2020-08-19,NC,13,91,20
2020-08-18,NC,13,91,19
2020-08-17,NC,11,104,5
2020-08-16,NC,11,94,16
2020-08-15,NC,17,69,35
2020-08-14,NC,12,90,20
2020-08-13,NC,14,88,20
2020-08-12,NC,15,83,24
2020-08-11,NC,13,89,18
2020-08-10,NC,13,89,18
2020-08-09,NC,12,87,21
2020-08-08,NC,12,91,18
2020-08-07,NC,11,92,18
2020-08-06,NC,13,88,20
2020-08-05,NC,17,86,18
2020-08-04,NC,11,90,19
2020-08-03,NC,12,89,19
2020-08-02,NC,15,84,19
2020-08-01,NC,14,87,19
2023-04-06,ND,7,31,5
2023-04-05,ND,7,31,5
2023-04-04,ND,7,32,5
2023-04-03,ND,6,34,4
2023-04-02,ND,7,34,5
2023-04-01,ND,7,35,5
2023-03-31,ND,7,35,5
2023-03-30,ND,7,36,4
2023-03-29,ND,7,35,5
2023-03-28,ND,8,34,5
2023-03-27,ND,7,36,4
2023-03-26,ND,7,36,4
2023-03-25,ND,8,34,5
2023-03-24,ND,8,34,5
2023-03-23,ND,8,34,5
2023-03-22,ND,7,36,4
2023-03-21,ND,7,35,5
2023-03-20,ND,8,34,5
2023-03-19,ND,9,34,4
2023-03-18,ND,8,34,5
2023-03-17,ND,9,33,5
2023-03-16,ND,9,33,5
2023-03-15,ND,9,33,5
2023-03-14,ND,9,33,5
2023-03-13,ND,9,33,5
2023-03-12,ND,8,34,5
2023-03-11,ND,9,33,5
2023-03-10,ND,9,33,5
2023-03-09,ND,9,33,5
2023-03-08,ND,9,34,4
2023-03-07,ND,10,32,5
2023-03-06,ND,9,33,5
2023-03-05,ND,8,35,4
2023-03-04,ND,9,33,5
2023-03-03,ND,11,31,5
2023-03-02,ND,10,32,5
2023-03-01,ND,9,34,4
2023-02-28,ND,10,32,5
2023-02-27,ND,10,32,5
2023-02-26,ND,10,32,5
2023-02-25,ND,10,32,5
2023-02-24,ND,9,33,5
2023-02-23,ND,9,33,5
2023-02-22,ND,8,34,5
2023-02-21,ND,8,34,5
2023-02-20,ND,7,35,5
2023-02-19,ND,8,34,5
2023-02-18,ND,8,34,5
2023-02-17,ND,11,31,5
2023-02-16,ND,10,32,5
2023-02-15,ND,10,33,4
2023-02-14,ND,11,31,5
2023-02-13,ND,9,33,5
2023-02-12,ND,8,35,4
2023-02-11,ND,9,33,5
2023-02-10,ND,10,32,5
2023-02-09,ND,7,34,6
2023-02-08,ND,10,33,4
2023-02-07,ND,11,31,5
2023-02-06,ND,9,34,4
2023-02-05,ND,9,34,4
2023-02-04,ND,8,34,5
2023-02-03,ND,9,33,5
2023-02-02,ND,9,34,4
2023-02-01,ND,10,32,5
2023-01-31,ND,9,33,5
2023-01-30,ND,11,32,4
2023-01-29,ND,9,34,4
2023-01-28,ND,9,33,5
2023-01-27,ND,10,32,5
2023-01-26,ND,8,35,4
2023-01-25,ND,8,35,4
2023-01-24,ND,7,36,4
2023-01-23,ND,9,33,5
2023-01-22,ND,9,34,4
2023-01-21,ND,9,33,5
2023-01-20,ND,10,32,5
2023-01-19,ND,9,34,4
2023-01-18,ND,9,34,4
2023-01-17,ND,9,33,5
2023-01-16,ND,9,32,5
2023-01-15,ND,9,34,4
2023-01-14,ND,9,34,5
2023-01-13,ND,9,35,4
2023-01-12,ND,9,34,4
2023-01-11,ND,9,34,4
2023-01-10,ND,8,34,5
2023-01-09,ND,9,34,4
2023-01-08,ND,9,34,4
2023-01-07,ND,9,33,5
2023-01-06,ND,9,33,5
2023-01-05,ND,11,32,4
2023-01-04,ND,10,33,4
2023-01-03,ND,10,33,4
2023-01-02,ND,9,33,5
2023-01-01,ND,9,33,5
2022-12-31,ND,10,32,4
2022-12-30,ND,10,32,4
2022-12-29,ND,9,34,4
2022-12-28,ND,10,33,4
2022-12-27,ND,10,33,4
2022-12-26,ND,11,30,5
2022-12-25,ND,10,31,5
2022-12-24,ND,10,32,5
2022-12-23,ND,10,32,5
2022-12-22,ND,9,34,4
2022-12-21,ND,9,34,4
2022-12-20,ND,10,32,5
2022-12-19,ND,9,34,4
2022-12-18,ND,11,32,4
2022-12-17,ND,12,31,4
2022-12-16,ND,12,30,5
2022-12-15,ND,12,29,4
2022-12-14,ND,5,20,5
2022-12-13,ND,6,18,5
2022-12-12,ND,6,19,5
2022-12-11,ND,6,20,5
2022-12-10,ND,6,20,5
2022-12-09,ND,5,18,5
2022-12-08,ND,6,19,5
2022-12-07,ND,5,20,5
2022-12-06,ND,10,31,5
2022-12-05,ND,9,33,5
2022-12-04,ND,10,34,5
2022-12-03,ND,11,33,5
2022-12-02,ND,12,33,4
2022-12-01,ND,12,33,4
2022-11-30,ND,10,35,4
2022-11-29,ND,10,33,4
2022-11-28,ND,11,32,4
2022-11-27,ND,9,37,4
2022-11-26,ND,9,37,4
2022-11-25,ND,10,36,4
2022-11-24,ND,9,37,4
2022-11-23,ND,12,34,4
2022-11-22,ND,9,34,4
2022-11-21,ND,10,32,4
2022-11-20,ND,13,32,4
2022-11-19,ND,11,34,4
2022-11-18,ND,11,34,4
2022-11-17,ND,10,35,4
2022-11-16,ND,10,35,4
2022-11-15,ND,9,35,4
2022-11-14,ND,10,34,4
2022-11-13,ND,10,37,4
2022-11-12,ND,10,37,4
2022-11-11,ND,11,36,4
2022-11-10,ND,10,37,4
2022-11-09,ND,10,37,4
2022-11-08,ND,10,34,4
2022-11-07,ND,9,34,4
2022-11-06,ND,10,37,4
2022-11-05,ND,10,37,4
2022-11-04,ND,9,38,4
2022-11-03,ND,10,37,4
2022-11-02,ND,11,36,4
2022-11-01,ND,10,34,4
2022-10-31,ND,12,32,4
2022-10-30,ND,10,37,4
2022-10-29,ND,9,38,4
2022-10-28,ND,11,36,4
2022-10-27,ND,10,37,4
2022-10-26,ND,11,36,4
2022-10-25,ND,9,35,4
2022-10-24,ND,9,35,4
2022-10-23,ND,10,37,4
2022-10-22,ND,12,35,4
2022-10-21,ND,12,35,4
2022-10-20,ND,12,35,4
2022-10-19,ND,13,34,4
2022-10-18,ND,10,34,4
2022-10-17,ND,9,35,4
2022-10-16,ND,10,37,4
2022-10-15,ND,10,37,4
2022-10-14,ND,11,36,4
2022-10-13,ND,10,37,4
2022-10-12,ND,11,35,4
2022-10-11,ND,9,34,4
2022-10-10,ND,9,34,4
2022-10-09,ND,10,36,4
2022-10-08,ND,9,37,4
2022-10-07,ND,10,36,4
2022-10-06,ND,9,37,4
2022-10-05,ND,12,34,4
2022-10-04,ND,8,35,4
2022-10-03,ND,10,33,4
2022-10-02,ND,9,37,4
2022-10-01,ND,10,36,4
2022-09-30,ND,10,36,4
2022-09-29,ND,10,36,4
2022-09-28,ND,11,35,4
2022-09-27,ND,11,32,4
2022-09-26,ND,9,34,4
2022-09-25,ND,10,36,4
2022-09-24,ND,10,36,4
2022-09-23,ND,12,34,4
2022-09-22,ND,12,34,4
2022-09-21,ND,12,33,4
2022-09-20,ND,12,31,4
2022-09-19,ND,12,31,4
2022-09-18,ND,10,36,4
2022-09-17,ND,10,36,4
2022-09-16,ND,13,33,4
2022-09-15,ND,12,34,4
2022-09-14,ND,13,33,4
2022-09-13,ND,11,32,4
2022-09-12,ND,11,33,4
2022-09-11,ND,12,35,4
2022-09-10,ND,11,36,4
2022-09-09,ND,12,36,4
2022-09-08,ND,11,37,4
2022-09-07,ND,13,35,4
2022-09-06,ND,11,34,4
2022-09-05,ND,8,37,4
2022-09-04,ND,10,38,4
2022-09-03,ND,11,37,4
2022-09-02,ND,11,37,4
2022-09-01,ND,12,35,4
2022-08-31,ND,13,34,4
2022-08-30,ND,11,35,4
2022-08-29,ND,9,37,4
2022-08-28,ND,12,36,4
2022-08-27,ND,10,38,4
2022-08-26,ND,11,37,4
2022-08-25,ND,12,34,5
2022-08-24,ND,12,35,4
2022-08-23,ND,10,36,4
2022-08-22,ND,13,33,4
2022-08-21,ND,12,36,4
2022-08-20,ND,12,36,4
2022-08-19,ND,14,34,4
2022-08-18,ND,13,35,4
2022-08-17,ND,12,36,4
2022-08-16,ND,11,34,4
2022-08-15,ND,13,31,4
2022-08-14,ND,13,34,4
2022-08-13,ND,12,35,4
2022-08-12,ND,14,33,4
2022-08-11,ND,14,33,4
2022-08-10,ND,12,35,4
2022-08-09,ND,12,31,4
2022-08-08,ND,12,31,4
2022-08-07,ND,11,35,4
2022-08-06,ND,11,35,4
2022-08-05,ND,14,32,4
2022-08-04,ND,13,32,5
2022-08-03,ND,13,33,4
2022-08-02,ND,11,33,4
2022-08-01,ND,10,34,4
2022-07-31,ND,12,34,4
2022-07-30,ND,11,35,4
2022-07-29,ND,12,34,4
2022-07-28,ND,11,35,4
2022-07-27,ND,13,33,4
2022-07-26,ND,11,33,4
2022-07-25,ND,11,33,4
2022-07-24,ND,10,37,4
2022-07-23,ND,10,37,4
2022-07-22,ND,11,35,5
2022-07-21,ND,8,39,4
2022-07-20,ND,11,36,4
2022-07-19,ND,10,34,4
2022-07-18,ND,12,31,4
2022-07-17,ND,11,36,4
2022-07-16,ND,11,36,4
2022-07-15,ND,13,34,4
2022-07-14,ND,10,37,4
2022-07-13,ND,13,34,4
2022-07-12,ND,10,34,4
2022-07-11,ND,11,33,4
2022-07-10,ND,10,37,4
2022-07-09,ND,10,37,4
2022-07-08,ND,9,38,4
2022-07-07,ND,10,37,4
2022-07-06,ND,11,35,4
2022-07-05,ND,11,32,4
2022-07-04,ND,9,35,4
2022-07-03,ND,10,37,4
2022-07-02,ND,9,38,4
2022-07-01,ND,13,34,4
2022-06-30,ND,13,34,4
2022-06-29,ND,14,33,4
2022-06-28,ND,12,32,4
2022-06-27,ND,12,31,4
2022-06-26,ND,10,36,4
2022-06-25,ND,11,36,4
2022-06-24,ND,14,33,4
2022-06-23,ND,12,35,4
2022-06-22,ND,12,35,4
2022-06-21,ND,11,32,5
2022-06-20,ND,10,34,4
2022-06-19,ND,9,38,4
2022-06-18,ND,9,38,4
2022-06-17,ND,13,34,4
2022-06-16,ND,12,35,4
2022-06-15,ND,11,36,4
2022-06-14,ND,12,32,4
2022-06-13,ND,11,33,4
2022-06-12,ND,10,37,4
2022-06-11,ND,10,37,4
2022-06-10,ND,11,36,4
2022-06-09,ND,13,34,4
2022-06-08,ND,10,37,4
2022-06-07,ND,10,34,4
2022-06-06,ND,11,33,4
2022-06-05,ND,9,37,5
2022-06-04,ND,8,39,4
2022-06-03,ND,12,34,5
2022-06-02,ND,12,35,4
2022-06-01,ND,12,35,4
2022-05-31,ND,11,33,4
2022-05-30,ND,7,37,4
2022-05-29,ND,8,39,4
2022-05-28,ND,8,39,4
2022-05-27,ND,10,37,4
2022-05-26,ND,12,35,4
2022-05-25,ND,11,36,4
2022-05-24,ND,9,35,4
2022-05-23,ND,10,34,4
2022-05-22,ND,8,39,4
2022-05-21,ND,9,38,4
2022-05-20,ND,12,35,4
2022-05-19,ND,10,37,4
2022-05-18,ND,11,36,4
2022-05-17,ND,11,33,4
2022-05-16,ND,11,33,4
2022-05-15,ND,8,39,4
2022-05-14,ND,8,39,4
2022-05-13,ND,11,36,4
2022-05-12,ND,9,38,4
2022-05-11,ND,9,38,4
2022-05-10,ND,9,35,4
2022-05-09,ND,7,37,4
2022-05-08,ND,8,39,4
2022-05-07,ND,9,38,4
2022-05-06,ND,13,34,4
2022-05-05,ND,13,34,4
2022-05-04,ND,9,38,4
2022-05-03,ND,11,33,4
2022-05-02,ND,12,32,4
2022-05-01,ND,10,37,4
2022-04-30,ND,10,37,4
2022-04-29,ND,14,33,4
2022-04-28,ND,13,34,4
2022-04-27,ND,10,37,4
2022-04-26,ND,9,35,4
2022-04-25,ND,13,31,4
2022-04-24,ND,10,37,4
2022-04-23,ND,12,35,4
2022-04-22,ND,15,31,5
2022-04-21,ND,15,32,4
2022-04-20,ND,13,34,4
2022-04-19,ND,14,30,4
2022-04-18,ND,13,31,4
2022-04-17,ND,10,36,4
2022-04-16,ND,10,36,4
2022-04-15,ND,13,33,4
2022-04-14,ND,13,33,4
2022-04-13,ND,13,33,4
2022-04-12,ND,12,31,4
2022-04-11,ND,13,31,4
2022-04-10,ND,11,36,4
2022-04-09,ND,11,36,4
2022-04-08,ND,12,35,4
2022-04-07,ND,14,33,4
2022-04-06,ND,12,35,4
2022-04-05,ND,12,32,4
2022-04-04,ND,13,31,4
2022-04-03,ND,12,35,4
2022-04-02,ND,11,36,4
2022-04-01,ND,13,34,4
2022-03-31,ND,14,33,4
2022-03-30,ND,13,34,4
2022-03-29,ND,13,31,4
2022-03-28,ND,12,32,4
2022-03-27,ND,12,35,4
2022-03-26,ND,11,36,4
2022-03-25,ND,14,33,4
2022-03-24,ND,14,33,4
2022-03-23,ND,13,34,4
2022-03-22,ND,13,31,4
2022-03-21,ND,12,32,4
2022-03-20,ND,13,34,4
2022-03-19,ND,12,35,4
2022-03-18,ND,14,33,4
2022-03-17,ND,13,34,4
2022-03-16,ND,14,33,4
2022-03-15,ND,13,31,4
2022-03-14,ND,13,31,4
2022-03-13,ND,11,36,4
2022-03-12,ND,12,35,4
2022-03-11,ND,14,33,4
2022-03-10,ND,14,33,4
2022-03-09,ND,13,35,3
2022-03-08,ND,12,32,4
2022-03-07,ND,13,31,4
2022-03-06,ND,12,35,4
2022-03-05,ND,12,35,4
2022-03-04,ND,14,33,4
2022-03-03,ND,14,33,4
2022-03-02,ND,14,33,4
2022-03-01,ND,13,31,4
2022-02-28,ND,12,32,4
2022-02-27,ND,12,35,4
2022-02-26,ND,12,35,4
2022-02-25,ND,14,33,4
2022-02-24,ND,14,33,4
2022-02-23,ND,13,34,4
2022-02-22,ND,12,32,4
